time,x,y,w,h,area
2026-02-03 20:55:08,395,19,107,247,10164.0
2026-02-03 20:55:08,180,0,223,133,10996.5
2026-02-03 20:55:08,0,0,284,272,30358.0
2026-02-03 20:55:08,217,358,240,89,7114.5
2026-02-03 20:55:08,53,351,95,37,1615.5
2026-02-03 20:55:08,332,332,118,31,1626.5
2026-02-03 20:55:08,517,313,57,27,855.5
2026-02-03 20:55:08,112,300,75,41,1695.5
2026-02-03 20:55:08,0,247,131,68,4742.0
2026-02-03 20:55:08,260,239,95,89,3187.0
2026-02-03 20:55:08,559,143,54,118,2138.0
2026-02-03 20:55:08,284,130,94,60,3090.5
2026-02-03 20:55:08,502,81,43,51,1261.5
2026-02-03 20:55:08,395,19,107,247,10170.5
2026-02-03 20:55:08,333,0,70,133,2006.0
2026-02-03 20:55:08,180,0,202,127,8965.5
2026-02-03 20:55:08,0,0,284,272,30275.5
2026-02-03 20:55:08,217,358,240,89,7114.5
2026-02-03 20:55:08,53,351,95,37,1615.5
2026-02-03 20:55:08,332,332,118,31,1626.5
2026-02-03 20:55:08,517,313,57,27,839.5
2026-02-03 20:55:08,112,300,75,41,1697.5
2026-02-03 20:55:08,0,247,131,68,4721.0
2026-02-03 20:55:08,260,239,95,89,3170.5
2026-02-03 20:55:08,559,143,54,118,2139.0
2026-02-03 20:55:08,284,130,94,60,3054.5
2026-02-03 20:55:08,504,81,41,51,1251.5
2026-02-03 20:55:08,395,19,107,247,10223.0
2026-02-03 20:55:08,180,0,223,133,11078.5
2026-02-03 20:55:08,0,0,284,272,30233.5
2026-02-03 20:55:09,226,364,225,87,7296.0
2026-02-03 20:55:09,24,359,119,40,1866.5
2026-02-03 20:55:09,328,336,145,37,2103.5
2026-02-03 20:55:09,122,308,55,43,1299.5
2026-02-03 20:55:09,291,260,35,64,1207.5
2026-02-03 20:55:09,0,258,148,67,5287.5
2026-02-03 20:55:09,558,144,25,79,1174.5
2026-02-03 20:55:09,482,132,69,65,1147.0
2026-02-03 20:55:09,501,90,41,41,846.5
2026-02-03 20:55:09,374,28,111,247,9405.5
2026-02-03 20:55:09,490,3,24,74,896.0
2026-02-03 20:55:09,180,0,225,191,15325.5
2026-02-03 20:55:09,0,0,275,281,28957.0
2026-02-03 20:55:09,227,364,224,87,7286.0
2026-02-03 20:55:09,24,359,119,40,1866.5
2026-02-03 20:55:09,328,336,145,37,2103.5
2026-02-03 20:55:09,122,308,55,43,1297.0
2026-02-03 20:55:09,291,260,35,64,1207.5
2026-02-03 20:55:09,0,258,148,67,5305.0
2026-02-03 20:55:09,558,144,25,79,1174.5
2026-02-03 20:55:09,482,132,69,87,1379.5
2026-02-03 20:55:09,501,90,41,45,910.5
2026-02-03 20:55:09,374,76,111,199,8678.5
2026-02-03 20:55:09,490,3,24,74,847.0
2026-02-03 20:55:09,180,0,225,191,15311.5
2026-02-03 20:55:09,0,0,275,281,28931.5
2026-02-03 20:55:09,227,364,224,87,7285.0
2026-02-03 20:55:09,24,359,119,40,1866.5
2026-02-03 20:55:09,328,336,145,37,2103.5
2026-02-03 20:55:09,122,308,55,43,1299.0
2026-02-03 20:55:09,291,260,35,64,1207.5
2026-02-03 20:55:09,0,258,148,67,5302.0
2026-02-03 20:55:09,558,144,25,79,1174.5
2026-02-03 20:55:09,482,132,69,65,1146.0
2026-02-03 20:55:09,501,87,41,48,982.5
2026-02-03 20:55:09,374,28,111,247,9434.5
2026-02-03 20:55:09,490,3,24,73,827.0
2026-02-03 20:55:09,180,0,225,191,15394.5
2026-02-03 20:55:09,0,0,275,281,28837.0
2026-02-03 20:55:09,326,378,214,102,2144.0
2026-02-03 20:55:09,5,364,135,42,2185.5
2026-02-03 20:55:09,227,330,246,126,9149.5
2026-02-03 20:55:09,264,330,48,30,855.0
2026-02-03 20:55:09,131,316,41,42,939.5
2026-02-03 20:55:09,289,266,37,59,1021.0
2026-02-03 20:55:09,0,265,156,65,5575.5
2026-02-03 20:55:09,293,195,63,58,1202.0
2026-02-03 20:55:09,555,145,24,78,1005.5
2026-02-03 20:55:09,479,139,70,79,1557.5
2026-02-03 20:55:09,385,130,90,122,5627.0
2026-02-03 20:55:09,278,99,100,101,3142.5
2026-02-03 20:55:09,497,87,40,44,818.0
2026-02-03 20:55:09,402,33,39,89,1466.5
2026-02-03 20:55:09,0,7,262,261,26306.0
2026-02-03 20:55:09,588,0,52,24,909.0
2026-02-03 20:55:09,180,0,227,132,12001.0
2026-02-03 20:55:09,326,378,214,102,2144.0
2026-02-03 20:55:09,5,364,135,42,2185.5
2026-02-03 20:55:09,229,330,244,126,9140.5
2026-02-03 20:55:09,264,330,48,30,856.0
2026-02-03 20:55:09,131,316,41,42,939.5
2026-02-03 20:55:09,289,266,37,59,1021.0
2026-02-03 20:55:09,0,265,156,65,5569.0
2026-02-03 20:55:09,293,195,63,58,1216.5
2026-02-03 20:55:09,555,145,24,78,1004.5
2026-02-03 20:55:09,479,139,65,80,1449.5
2026-02-03 20:55:09,385,130,90,122,5613.0
2026-02-03 20:55:09,278,96,100,104,3171.0
2026-02-03 20:55:09,497,87,40,48,849.0
2026-02-03 20:55:09,402,76,39,46,947.0
2026-02-03 20:55:09,0,7,280,261,26700.0
2026-02-03 20:55:09,588,0,52,24,917.0
2026-02-03 20:55:09,180,0,227,132,11978.0
2026-02-03 20:55:09,326,378,214,102,2147.0
2026-02-03 20:55:09,5,364,135,42,2185.5
2026-02-03 20:55:09,229,330,244,126,9139.5
2026-02-03 20:55:09,264,330,48,30,855.0
2026-02-03 20:55:09,131,316,41,42,939.5
2026-02-03 20:55:09,289,266,37,59,1021.0
2026-02-03 20:55:09,0,265,156,65,5575.5
2026-02-03 20:55:09,293,195,63,58,1222.0
2026-02-03 20:55:09,555,145,24,78,1003.5
2026-02-03 20:55:09,479,139,58,80,1434.5
2026-02-03 20:55:09,383,129,92,123,5666.0
2026-02-03 20:55:09,278,96,100,94,3124.5
2026-02-03 20:55:09,497,87,40,48,867.0
2026-02-03 20:55:09,402,76,39,46,954.0
2026-02-03 20:55:09,0,7,280,261,26600.0
2026-02-03 20:55:09,588,0,52,24,912.0
2026-02-03 20:55:09,180,0,227,132,11975.5
2026-02-03 20:55:09,330,385,201,95,2210.0
2026-02-03 20:55:09,4,366,135,43,2150.0
2026-02-03 20:55:09,230,345,221,111,8468.5
2026-02-03 20:55:09,265,330,47,34,926.0
2026-02-03 20:55:09,130,318,40,41,841.5
2026-02-03 20:55:09,289,269,42,57,1048.5
2026-02-03 20:55:09,0,267,159,66,5672.0
2026-02-03 20:55:09,293,195,63,52,1183.5
2026-02-03 20:55:09,554,145,26,74,861.5
2026-02-03 20:55:09,478,137,58,82,1435.5
2026-02-03 20:55:09,380,128,95,124,5570.5
2026-02-03 20:55:09,278,124,102,66,2606.0
2026-02-03 20:55:09,0,9,262,274,26946.5
2026-02-03 20:55:09,587,0,53,29,1101.0
2026-02-03 20:55:09,180,0,229,132,11655.5
2026-02-03 20:55:09,330,385,201,95,2201.0
2026-02-03 20:55:09,4,366,135,43,2150.0
2026-02-03 20:55:09,231,345,220,111,8454.0
2026-02-03 20:55:09,265,330,47,34,927.0
2026-02-03 20:55:09,130,318,41,41,862.0
2026-02-03 20:55:09,289,269,40,57,1032.5
2026-02-03 20:55:09,0,267,156,66,5623.5
2026-02-03 20:55:09,293,195,63,52,1174.0
2026-02-03 20:55:09,554,145,26,74,861.5
2026-02-03 20:55:09,478,137,58,82,1510.5
2026-02-03 20:55:09,380,128,95,124,5523.5
2026-02-03 20:55:09,278,124,102,66,2584.0
2026-02-03 20:55:09,0,9,262,274,26947.5
2026-02-03 20:55:09,587,0,53,29,1101.0
2026-02-03 20:55:09,180,0,229,132,11564.0
2026-02-03 20:55:09,330,385,201,95,2210.0
2026-02-03 20:55:09,4,366,135,43,2150.0
2026-02-03 20:55:09,231,345,220,111,8454.0
2026-02-03 20:55:09,265,330,47,34,926.0
2026-02-03 20:55:09,130,318,41,41,862.0
2026-02-03 20:55:09,289,269,38,57,1017.5
2026-02-03 20:55:09,0,267,159,66,5598.0
2026-02-03 20:55:09,293,195,63,52,1180.5
2026-02-03 20:55:09,554,145,26,74,861.5
2026-02-03 20:55:09,478,137,58,82,1480.5
2026-02-03 20:55:09,380,128,95,124,5558.5
2026-02-03 20:55:09,278,124,102,66,2580.0
2026-02-03 20:55:09,0,9,262,274,26896.0
2026-02-03 20:55:09,587,0,53,29,1101.0
2026-02-03 20:55:09,180,0,229,132,11539.0
2026-02-03 20:55:09,223,462,93,18,928.5
2026-02-03 20:55:09,284,381,167,75,5983.5
2026-02-03 20:55:09,68,375,72,37,1283.0
2026-02-03 20:55:09,174,337,69,83,927.5
2026-02-03 20:55:09,270,330,44,40,1136.5
2026-02-03 20:55:09,330,322,146,65,3282.5
2026-02-03 20:55:09,234,269,34,59,836.5
2026-02-03 20:55:09,286,197,85,60,1761.5
2026-02-03 20:55:09,557,143,27,80,1216.0
2026-02-03 20:55:09,480,137,57,69,1224.0
2026-02-03 20:55:09,281,130,98,92,3024.0
2026-02-03 20:55:09,395,76,84,181,8415.5
2026-02-03 20:55:09,0,9,265,333,36452.5
2026-02-03 20:55:09,589,0,51,30,1170.0
2026-02-03 20:55:09,180,0,237,136,13964.0
2026-02-03 20:55:09,223,462,93,18,928.5
2026-02-03 20:55:09,284,381,167,75,5983.5
2026-02-03 20:55:09,68,375,72,37,1283.0
2026-02-03 20:55:09,174,337,69,83,927.5
2026-02-03 20:55:09,270,330,44,40,1136.5
2026-02-03 20:55:09,330,322,146,65,3282.0
2026-02-03 20:55:09,235,269,33,59,828.5
2026-02-03 20:55:09,286,198,85,59,1849.5
2026-02-03 20:55:09,557,143,27,80,1214.0
2026-02-03 20:55:09,480,137,57,69,1242.0
2026-02-03 20:55:09,281,130,98,92,3037.0
2026-02-03 20:55:09,395,76,84,181,8400.0
2026-02-03 20:55:09,0,9,279,333,36771.0
2026-02-03 20:55:09,589,0,51,30,1172.0
2026-02-03 20:55:09,180,0,237,136,13989.0
2026-02-03 20:55:09,223,462,92,18,920.5
2026-02-03 20:55:09,284,381,167,75,5983.5
2026-02-03 20:55:09,68,375,72,37,1283.0
2026-02-03 20:55:09,174,337,69,83,927.5
2026-02-03 20:55:09,270,330,44,40,1136.5
2026-02-03 20:55:09,330,322,146,65,3283.5
2026-02-03 20:55:09,234,269,34,59,829.0
2026-02-03 20:55:09,294,265,32,57,803.0
2026-02-03 20:55:09,286,197,85,60,1788.5
2026-02-03 20:55:09,557,143,27,80,1215.0
2026-02-03 20:55:09,480,137,57,69,1220.5
2026-02-03 20:55:09,281,130,98,92,3034.0
2026-02-03 20:55:09,395,76,84,181,8427.5
2026-02-03 20:55:09,0,9,265,333,36505.0
2026-02-03 20:55:09,589,0,51,30,1167.0
2026-02-03 20:55:09,180,0,237,136,13999.0
2026-02-03 20:55:09,223,459,150,21,1836.5
2026-02-03 20:55:09,312,397,144,59,4064.5
2026-02-03 20:55:09,105,393,44,36,870.5
2026-02-03 20:55:09,520,358,55,34,913.5
2026-02-03 20:55:09,186,356,66,76,872.0
2026-02-03 20:55:09,247,336,25,86,880.5
2026-02-03 20:55:09,272,332,51,53,1372.0
2026-02-03 20:55:09,343,331,143,70,4279.0
2026-02-03 20:55:09,0,276,124,110,5200.0
2026-02-03 20:55:09,333,195,55,82,1499.5
2026-02-03 20:55:09,563,143,32,118,1652.5
2026-02-03 20:55:09,395,127,132,136,8507.0
2026-02-03 20:55:09,402,63,43,72,1373.5
2026-02-03 20:55:09,0,13,354,324,37606.0
2026-02-03 20:55:09,594,0,46,38,1212.0
2026-02-03 20:55:09,165,0,295,190,24197.0
2026-02-03 20:55:09,223,459,150,21,1822.5
2026-02-03 20:55:09,312,397,144,59,4064.5
2026-02-03 20:55:09,105,393,44,36,870.5
2026-02-03 20:55:09,520,358,55,34,913.5
2026-02-03 20:55:09,186,356,66,76,872.0
2026-02-03 20:55:09,247,336,25,86,880.5
2026-02-03 20:55:09,272,332,51,53,1372.0
2026-02-03 20:55:09,343,331,143,70,4293.5
2026-02-03 20:55:09,0,276,124,110,5304.0
2026-02-03 20:55:09,333,195,55,82,1505.5
2026-02-03 20:55:09,563,143,32,118,1649.5
2026-02-03 20:55:09,395,127,132,136,8539.5
2026-02-03 20:55:09,402,63,43,72,1372.0
2026-02-03 20:55:09,0,13,354,324,37939.0
2026-02-03 20:55:09,594,0,46,38,1207.0
2026-02-03 20:55:09,165,0,295,190,24203.5
2026-02-03 20:55:09,223,459,150,21,1826.5
2026-02-03 20:55:09,312,397,144,59,4064.5
2026-02-03 20:55:09,105,393,44,36,870.5
2026-02-03 20:55:09,520,358,55,34,913.5
2026-02-03 20:55:09,186,356,66,76,872.0
2026-02-03 20:55:09,247,336,25,86,880.5
2026-02-03 20:55:09,272,332,51,53,1372.0
2026-02-03 20:55:09,343,331,143,70,4334.5
2026-02-03 20:55:09,0,276,124,110,5299.5
2026-02-03 20:55:09,333,195,55,82,1499.5
2026-02-03 20:55:09,563,143,32,118,1649.5
2026-02-03 20:55:09,395,127,132,136,8521.0
2026-02-03 20:55:09,402,63,43,72,1406.5
2026-02-03 20:55:09,0,13,354,324,38060.0
2026-02-03 20:55:09,594,0,46,38,1208.0
2026-02-03 20:55:09,166,0,294,190,24067.0
2026-02-03 20:55:09,275,456,191,24,2525.5
2026-02-03 20:55:09,516,388,116,70,1365.0
2026-02-03 20:55:09,371,319,203,109,6313.0
2026-02-03 20:55:09,254,307,105,137,3914.5
2026-02-03 20:55:09,0,298,151,114,8052.0
2026-02-03 20:55:09,588,261,52,56,1030.5
2026-02-03 20:55:09,34,200,332,143,21770.0
2026-02-03 20:55:09,574,182,37,84,1066.5
2026-02-03 20:55:09,317,128,208,133,10742.5
2026-02-03 20:55:09,403,78,56,50,1105.5
2026-02-03 20:55:09,472,30,60,47,968.5
2026-02-03 20:55:09,0,15,175,225,17798.5
2026-02-03 20:55:09,182,0,297,165,23950.0
2026-02-03 20:55:09,115,0,90,28,990.5
2026-02-03 20:55:09,275,456,191,24,2525.5
2026-02-03 20:55:09,518,415,103,62,1323.5
2026-02-03 20:55:09,516,388,116,70,1364.0
2026-02-03 20:55:09,368,319,206,109,6344.5
2026-02-03 20:55:09,254,307,105,137,3919.0
2026-02-03 20:55:09,0,298,151,114,8051.5
2026-02-03 20:55:09,588,261,52,56,1002.5
2026-02-03 20:55:09,34,200,332,143,21786.5
2026-02-03 20:55:09,574,182,37,84,1066.5
2026-02-03 20:55:09,317,128,208,133,10825.5
2026-02-03 20:55:09,403,78,56,50,1085.5
2026-02-03 20:55:09,472,30,60,47,961.0
2026-02-03 20:55:09,0,15,175,225,17799.0
2026-02-03 20:55:09,182,0,297,165,24072.0
2026-02-03 20:55:09,115,0,91,28,1034.0
2026-02-03 20:55:09,275,456,191,24,2525.5
2026-02-03 20:55:09,518,415,103,62,1351.5
2026-02-03 20:55:09,516,388,116,70,1360.0
2026-02-03 20:55:09,368,319,206,109,6464.0
2026-02-03 20:55:09,254,307,105,137,3914.5
2026-02-03 20:55:09,0,298,151,114,8053.0
2026-02-03 20:55:09,588,261,52,56,983.5
2026-02-03 20:55:09,34,200,332,143,21880.0
2026-02-03 20:55:09,574,182,37,84,1066.5
2026-02-03 20:55:09,317,128,208,133,10834.5
2026-02-03 20:55:09,402,78,57,50,1096.0
2026-02-03 20:55:09,0,15,175,225,17798.0
2026-02-03 20:55:09,182,0,297,165,24090.5
2026-02-03 20:55:09,115,0,90,28,1025.5
2026-02-03 20:55:09,210,389,67,91,977.5
2026-02-03 20:55:09,452,388,188,92,8521.0
2026-02-03 20:55:09,373,336,196,130,7659.5
2026-02-03 20:55:09,212,331,151,119,5377.5
2026-02-03 20:55:09,584,285,56,76,1674.5
2026-02-03 20:55:09,225,239,97,85,2766.0
2026-02-03 20:55:09,597,193,27,80,1150.5
2026-02-03 20:55:09,325,163,192,159,11052.5
2026-02-03 20:55:09,0,33,250,429,41063.5
2026-02-03 20:55:09,178,0,317,269,34468.5
2026-02-03 20:55:09,210,389,66,91,987.0
2026-02-03 20:55:09,452,388,188,92,8470.0
2026-02-03 20:55:09,373,336,196,130,7647.5
2026-02-03 20:55:09,212,331,151,119,5394.5
2026-02-03 20:55:09,584,285,56,76,1681.0
2026-02-03 20:55:09,225,239,97,85,2738.5
2026-02-03 20:55:09,597,193,27,80,1156.0
2026-02-03 20:55:09,325,163,192,159,11457.5
2026-02-03 20:55:09,0,33,250,429,41113.5
2026-02-03 20:55:09,178,0,317,287,34926.0
2026-02-03 20:55:09,210,389,67,91,1005.5
2026-02-03 20:55:09,452,388,188,92,8486.5
2026-02-03 20:55:09,373,336,196,130,7720.5
2026-02-03 20:55:09,212,331,151,119,5397.0
2026-02-03 20:55:09,584,285,56,76,1653.5
2026-02-03 20:55:09,225,239,97,85,2767.0
2026-02-03 20:55:09,597,193,27,80,1137.5
2026-02-03 20:55:09,325,163,192,159,11062.0
2026-02-03 20:55:09,0,33,250,429,41184.5
2026-02-03 20:55:09,178,0,331,287,35067.0
2026-02-03 20:55:09,469,388,171,92,9605.5
2026-02-03 20:55:09,402,388,75,92,2680.5
2026-02-03 20:55:09,215,357,152,123,5145.0
2026-02-03 20:55:09,588,302,52,79,1873.5
2026-02-03 20:55:09,496,236,23,58,830.0
2026-02-03 20:55:09,578,217,25,76,901.5
2026-02-03 20:55:09,325,207,177,122,7108.0
2026-02-03 20:55:09,0,124,310,356,39312.0
2026-02-03 20:55:09,0,61,49,60,1078.5
2026-02-03 20:55:09,74,0,419,234,32125.0
2026-02-03 20:55:09,469,388,171,92,9608.5
2026-02-03 20:55:09,402,388,75,92,2680.5
2026-02-03 20:55:09,215,357,151,123,4761.5
2026-02-03 20:55:09,588,302,52,79,1883.5
2026-02-03 20:55:09,496,236,23,58,830.0
2026-02-03 20:55:09,578,217,25,76,884.0
2026-02-03 20:55:09,325,207,177,122,7185.0
2026-02-03 20:55:09,0,124,310,356,39336.0
2026-02-03 20:55:09,0,61,49,60,1074.5
2026-02-03 20:55:09,74,0,419,234,32005.5
2026-02-03 20:55:09,469,388,171,92,9628.5
2026-02-03 20:55:09,402,388,75,92,2680.5
2026-02-03 20:55:09,215,357,152,123,5146.0
2026-02-03 20:55:09,588,302,52,79,1882.5
2026-02-03 20:55:09,496,233,23,61,852.5
2026-02-03 20:55:09,578,218,25,75,893.5
2026-02-03 20:55:09,325,207,177,122,7175.5
2026-02-03 20:55:09,0,124,310,356,39294.0
2026-02-03 20:55:09,0,61,49,60,1078.5
2026-02-03 20:55:09,74,0,419,233,31453.5
2026-02-03 20:55:09,401,420,62,60,1379.0
2026-02-03 20:55:09,0,390,157,90,7351.5
2026-02-03 20:55:09,465,371,175,109,8759.0
2026-02-03 20:55:09,257,364,108,116,3863.0
2026-02-03 20:55:09,0,323,49,65,1342.5
2026-02-03 20:55:09,585,285,55,110,2327.5
2026-02-03 20:55:09,250,285,55,35,820.0
2026-02-03 20:55:09,321,255,143,74,4030.5
2026-02-03 20:55:09,465,252,28,60,967.5
2026-02-03 20:55:09,574,218,29,80,1050.0
2026-02-03 20:55:09,442,166,55,85,1447.5
2026-02-03 20:55:09,0,120,252,248,24825.0
2026-02-03 20:55:09,187,78,202,196,11891.5
2026-02-03 20:55:09,610,52,30,77,1088.0
2026-02-03 20:55:09,362,0,90,94,5198.0
2026-02-03 20:55:09,69,0,302,65,15146.5
2026-02-03 20:55:09,401,420,62,60,1379.0
2026-02-03 20:55:09,0,390,157,90,7351.5
2026-02-03 20:55:09,465,371,175,109,8748.0
2026-02-03 20:55:09,257,364,108,116,3863.0
2026-02-03 20:55:09,0,321,49,67,1372.5
2026-02-03 20:55:09,585,285,55,110,2337.5
2026-02-03 20:55:09,250,285,55,35,818.0
2026-02-03 20:55:09,321,255,143,74,4051.0
2026-02-03 20:55:09,465,252,28,60,967.5
2026-02-03 20:55:09,574,220,28,77,998.0
2026-02-03 20:55:09,442,166,55,85,1438.0
2026-02-03 20:55:09,0,148,252,220,24206.0
2026-02-03 20:55:09,187,78,202,196,11867.5
2026-02-03 20:55:09,610,52,30,77,1086.0
2026-02-03 20:55:09,362,0,89,94,5180.0
2026-02-03 20:55:09,69,0,302,65,15139.0
2026-02-03 20:55:09,401,420,62,60,1379.0
2026-02-03 20:55:09,0,390,157,90,7362.0
2026-02-03 20:55:09,465,371,175,109,8759.0
2026-02-03 20:55:09,257,364,108,116,3863.0
2026-02-03 20:55:09,585,285,55,110,2328.5
2026-02-03 20:55:09,250,285,55,35,818.0
2026-02-03 20:55:09,321,255,143,74,4051.5
2026-02-03 20:55:09,465,252,28,60,967.5
2026-02-03 20:55:09,574,220,28,78,1030.0
2026-02-03 20:55:09,442,166,55,85,1427.5
2026-02-03 20:55:09,0,148,252,240,25476.5
2026-02-03 20:55:09,187,78,202,198,11819.0
2026-02-03 20:55:09,610,52,30,77,1088.0
2026-02-03 20:55:09,362,0,89,94,5182.0
2026-02-03 20:55:09,69,0,302,65,15179.5
2026-02-03 20:55:09,311,414,54,66,1705.0
2026-02-03 20:55:09,0,395,157,85,6847.5
2026-02-03 20:55:09,271,368,48,79,1637.5
2026-02-03 20:55:09,464,312,176,168,10423.5
2026-02-03 20:55:09,352,259,107,58,3187.5
2026-02-03 20:55:09,318,227,63,47,830.5
2026-02-03 20:55:09,568,220,34,79,1176.0
2026-02-03 20:55:09,0,201,186,192,22233.0
2026-02-03 20:55:09,602,183,38,88,1395.5
2026-02-03 20:55:09,441,166,26,75,1042.5
2026-02-03 20:55:09,0,148,45,51,937.5
2026-02-03 20:55:09,187,78,192,148,9910.0
2026-02-03 20:55:09,127,76,42,45,815.0
2026-02-03 20:55:09,607,53,33,53,975.5
2026-02-03 20:55:09,371,0,77,94,4538.0
2026-02-03 20:55:09,68,0,300,68,16631.5
2026-02-03 20:55:09,311,414,54,66,1705.0
2026-02-03 20:55:09,0,395,157,85,6841.5
2026-02-03 20:55:09,271,368,48,79,1637.5
2026-02-03 20:55:09,464,308,176,172,10474.0
2026-02-03 20:55:09,352,259,107,58,3200.0
2026-02-03 20:55:09,318,227,63,47,833.5
2026-02-03 20:55:09,568,220,34,79,1107.5
2026-02-03 20:55:09,0,201,186,192,22058.5
2026-02-03 20:55:09,313,190,50,36,869.0
2026-02-03 20:55:09,602,183,38,88,1410.5
2026-02-03 20:55:09,441,166,26,75,1041.0
2026-02-03 20:55:09,0,148,45,51,946.5
2026-02-03 20:55:09,187,78,192,146,8982.5
2026-02-03 20:55:09,127,76,42,45,804.5
2026-02-03 20:55:09,607,53,33,53,975.5
2026-02-03 20:55:09,371,0,77,94,4548.5
2026-02-03 20:55:09,68,0,300,68,16621.0
2026-02-03 20:55:09,311,414,54,66,1716.5
2026-02-03 20:55:09,0,395,157,85,6853.5
2026-02-03 20:55:09,271,368,48,79,1638.5
2026-02-03 20:55:09,464,312,176,168,10435.0
2026-02-03 20:55:09,352,259,107,58,3128.0
2026-02-03 20:55:09,318,227,63,47,830.5
2026-02-03 20:55:09,568,220,34,79,1155.0
2026-02-03 20:55:09,0,201,186,192,21949.0
2026-02-03 20:55:09,602,183,38,88,1393.0
2026-02-03 20:55:09,441,166,26,75,1041.0
2026-02-03 20:55:09,0,148,45,51,946.5
2026-02-03 20:55:09,187,78,192,148,9901.0
2026-02-03 20:55:09,607,53,33,53,995.0
2026-02-03 20:55:09,370,0,78,94,4552.0
2026-02-03 20:55:09,68,0,300,68,16638.0
2026-02-03 20:55:10,313,416,54,64,1632.0
2026-02-03 20:55:10,499,412,141,68,5583.0
2026-02-03 20:55:10,0,397,162,83,7333.5
2026-02-03 20:55:10,465,374,49,101,1689.0
2026-02-03 20:55:10,186,373,135,107,3067.5
2026-02-03 20:55:10,0,329,52,67,1303.0
2026-02-03 20:55:10,581,286,57,122,2584.0
2026-02-03 20:55:10,352,263,107,55,2866.5
2026-02-03 20:55:10,467,259,28,63,1065.5
2026-02-03 20:55:10,0,197,191,174,20429.0
2026-02-03 20:55:10,575,184,65,64,1481.5
2026-02-03 20:55:10,443,170,34,78,1123.5
2026-02-03 20:55:10,0,148,41,53,953.5
2026-02-03 20:55:10,205,87,176,115,8459.0
2026-02-03 20:55:10,609,61,31,78,1240.0
2026-02-03 20:55:10,370,3,77,91,4320.5
2026-02-03 20:55:10,69,0,302,71,16027.5
2026-02-03 20:55:10,313,416,54,64,1632.0
2026-02-03 20:55:10,499,412,141,68,5596.5
2026-02-03 20:55:10,0,397,162,83,7329.5
2026-02-03 20:55:10,465,374,49,101,1689.0
2026-02-03 20:55:10,186,373,135,107,3067.5
2026-02-03 20:55:10,0,329,48,66,1255.0
2026-02-03 20:55:10,581,286,58,122,2597.0
2026-02-03 20:55:10,352,263,107,55,2891.5
2026-02-03 20:55:10,467,259,28,63,1065.5
2026-02-03 20:55:10,0,197,186,174,20347.5
2026-02-03 20:55:10,575,184,65,64,1443.5
2026-02-03 20:55:10,443,170,34,78,1128.0
2026-02-03 20:55:10,0,148,41,53,962.5
2026-02-03 20:55:10,205,87,176,144,8819.5
2026-02-03 20:55:10,609,61,31,78,1243.0
2026-02-03 20:55:10,370,3,77,91,4316.5
2026-02-03 20:55:10,69,0,302,71,16013.5
2026-02-03 20:55:10,313,416,54,64,1638.5
2026-02-03 20:55:10,499,412,141,68,5587.5
2026-02-03 20:55:10,0,397,162,83,7334.5
2026-02-03 20:55:10,465,374,49,101,1689.0
2026-02-03 20:55:10,186,373,135,107,3069.5
2026-02-03 20:55:10,581,286,57,122,2584.0
2026-02-03 20:55:10,352,263,107,55,2893.5
2026-02-03 20:55:10,467,259,28,63,1065.5
2026-02-03 20:55:10,0,197,191,199,21663.0
2026-02-03 20:55:10,575,184,65,63,1388.0
2026-02-03 20:55:10,443,170,34,78,1127.0
2026-02-03 20:55:10,0,148,41,53,962.5
2026-02-03 20:55:10,205,87,176,144,8881.0
2026-02-03 20:55:10,609,61,31,78,1243.0
2026-02-03 20:55:10,370,3,77,91,4313.5
2026-02-03 20:55:10,69,0,302,71,16046.5
2026-02-03 20:55:10,344,416,30,64,917.5
2026-02-03 20:55:10,519,415,121,65,4866.5
2026-02-03 20:55:10,0,405,168,75,7539.0
2026-02-03 20:55:10,469,389,57,91,2050.5
2026-02-03 20:55:10,279,388,63,92,1773.0
2026-02-03 20:55:10,0,343,56,67,1198.5
2026-02-03 20:55:10,556,286,74,151,2941.5
2026-02-03 20:55:10,352,280,106,38,1892.0
2026-02-03 20:55:10,468,245,54,87,2383.5
2026-02-03 20:55:10,208,207,46,43,1013.5
2026-02-03 20:55:10,577,185,63,111,2513.0
2026-02-03 20:55:10,449,185,25,72,879.5
2026-02-03 20:55:10,278,175,116,101,3053.0
2026-02-03 20:55:10,373,172,49,87,885.5
2026-02-03 20:55:10,0,148,187,241,19401.5
2026-02-03 20:55:10,397,124,55,31,853.5
2026-02-03 20:55:10,209,89,170,114,8130.5
2026-02-03 20:55:10,613,65,27,82,1236.0
2026-02-03 20:55:10,376,7,72,87,3725.0
2026-02-03 20:55:10,76,0,301,88,23290.0
2026-02-03 20:55:10,344,416,30,64,917.5
2026-02-03 20:55:10,519,415,121,65,4886.0
2026-02-03 20:55:10,0,405,168,75,7538.0
2026-02-03 20:55:10,469,389,57,91,2049.5
2026-02-03 20:55:10,279,388,63,92,1773.0
2026-02-03 20:55:10,0,343,56,67,1198.5
2026-02-03 20:55:10,588,286,42,121,2357.0
2026-02-03 20:55:10,352,280,106,38,1899.5
2026-02-03 20:55:10,468,245,54,87,2383.5
2026-02-03 20:55:10,208,205,46,45,1078.0
2026-02-03 20:55:10,577,185,63,111,2497.0
2026-02-03 20:55:10,449,185,25,72,877.5
2026-02-03 20:55:10,278,175,116,101,3056.0
2026-02-03 20:55:10,367,172,57,90,934.5
